"match_date_weekday_id","match_date_day","match_date_month_id","match_date_year","home_team_name_id","away_team_name_id","home_position","home_won","home_drawn","home_lost","home_avg_goal","home_avg_conceded","home_change_created","home_clean_sheet","away_avg_conceded","away_avg_goal","away_change_created","away_clean_sheet","away_drawn","away_lost","away_position","away_won","season","home_team_goal","away_team_goal"
6,"16",9,"2017",18,10,"20","6","13","19","0.82","1.47","0.89","10","1.79","1.26","0.92","10","12","16","13","10","201718","0","0"
7,"24",9,"2017",8,7,"9","12","11","15","1.47","1.58","1.24","9","1","2.21","2.05","17","12","5","4","21","201718","2","3"
6,"30",9,"2017",19,1,"19","7","12","19","0.92","1.79","1.16","6","1.47","0.97","1.21","8","15","16","17","7","201718","2","1"
6,"30",9,"2017",18,6,"20","6","13","19","0.82","1.47","0.89","10","1.68","1.16","1.08","9","8","19","14","11","201718","2","2"
6,"30",9,"2017",10,17,"13","10","12","16","1.26","1.79","0.92","10","1.47","0.74","0.66","9","9","21","18","8","201718","1","0"
1,"25",9,"2017",15,22,"15","9","13","16","0.89","1.42","1.03","10","1.24","1.03","1.26","9","8","18","10","12","201718","1","0"
6,"9",9,"2017",11,5,"8","13","10","15","1.16","1.53","1.08","10","0.95","1.95","2","16","8","7","3","23","201718","0","3"
2,"26",9,"2017",20,18,"6","19","6","13","1.95","1.34","2.13","13","1.47","0.82","0.89","10","13","19","20","6","201718","2","0"
6,"30",9,"2017",12,5,"16","9","10","19","0.74","1.53","0.76","10","0.95","1.95","2","16","8","7","3","23","201718","0","4"
6,"30",9,"2017",3,8,"12","11","11","16","1.18","1.61","0.95","6","1.58","1.47","1.24","9","11","15","9","12","201718","0","0"
6,"30",9,"2017",16,2,"2","25","6","7","1.79","0.74","1.58","19","1.45","1.18","1.39","9","11","16","11","11","201718","4","0"
6,"23",9,"2017",10,5,"13","10","12","16","1.26","1.79","0.92","10","0.95","1.95","2","16","8","7","3","23","201718","2","3"
2,"12",9,"2017",10,12,"13","10","12","16","1.26","1.79","0.92","10","1.53","0.74","0.76","10","10","19","16","9","201718","2","0"
6,"9",9,"2017",13,7,"1","32","4","2","2.79","0.71","2.5","18","1","2.21","2.05","17","12","5","4","21","201718","5","0"
6,"9",9,"2017",1,6,"17","7","15","16","0.97","1.47","1.21","8","1.68","1.16","1.08","9","8","19","14","11","201718","0","2"
6,"9",9,"2017",20,3,"6","19","6","13","1.95","1.34","2.13","13","1.61","1.18","0.95","6","11","16","12","11","201718","3","0"
6,"9",9,"2017",15,18,"15","9","13","16","0.89","1.42","1.03","10","1.47","0.82","0.89","10","13","19","20","6","201718","3","1"
6,"16",9,"2017",12,8,"16","9","10","19","0.74","1.53","0.76","10","1.58","1.47","1.24","9","11","15","9","12","201718","1","1"
6,"14",10,"2017",2,4,"11","11","11","16","1.18","1.45","1.39","9","1","1.63","1.58","16","7","10","5","21","201718","2","1"
6,"14",10,"2017",13,19,"1","32","4","2","2.79","0.71","2.5","18","1.79","0.92","1.16","6","12","19","19","7","201718","7","2"
1,"16",10,"2017",1,22,"17","7","15","16","0.97","1.47","1.21","8","1.24","1.03","1.26","9","8","18","10","12","201718","2","2"
6,"21",10,"2017",4,6,"5","21","7","10","1.63","1","1.58","16","1.68","1.16","1.08","9","8","19","14","11","201718","4","2"
6,"28",10,"2017",2,10,"11","11","11","16","1.18","1.45","1.39","9","1.79","1.26","0.92","10","12","16","13","10","201718","2","2"
6,"28",10,"2017",16,5,"2","25","6","7","1.79","0.74","1.58","19","0.95","1.95","2","16","8","7","3","23","201718","1","0"
7,"15",10,"2017",15,11,"15","9","13","16","0.89","1.42","1.03","10","1.53","1.16","1.08","10","10","15","8","13","201718","1","1"
6,"14",10,"2017",5,3,"3","23","8","7","1.95","0.95","2","16","1.61","1.18","0.95","6","11","16","12","11","201718","1","0"
6,"14",10,"2017",17,12,"18","8","9","21","0.74","1.47","0.66","9","1.53","0.74","0.76","10","10","19","16","9","201718","2","0"
7,"1",10,"2017",20,15,"6","19","6","13","1.95","1.34","2.13","13","1.42","0.89","1.03","10","13","16","15","9","201718","2","0"
6,"14",10,"2017",7,16,"4","21","12","5","2.21","1","2.05","17","0.74","1.79","1.58","19","6","7","2","25","201718","0","0"
6,"21",10,"2017",19,3,"19","7","12","19","0.92","1.79","1.16","6","1.61","1.18","0.95","6","11","16","12","11","201718","1","2"
6,"21",10,"2017",12,16,"16","9","10","19","0.74","1.53","0.76","10","0.74","1.79","1.58","19","6","7","2","25","201718","2","1"
6,"21",10,"2017",13,24,"1","32","4","2","2.79","0.71","2.5","18","1.03","0.95","0.87","12","12","12","7","14","201718","3","0"
7,"29",10,"2017",3,4,"12","11","11","16","1.18","1.61","0.95","6","1","1.63","1.58","16","7","10","5","21","201718","0","1"
7,"22",10,"2017",11,20,"8","13","10","15","1.16","1.53","1.08","10","1.34","1.95","2.13","13","6","13","6","19","201718","2","5"
1,"23",10,"2017",5,7,"3","23","8","7","1.95","0.95","2","16","1","2.21","2.05","17","12","5","4","21","201718","4","1"
6,"21",10,"2017",22,2,"10","12","8","18","1.03","1.24","1.26","9","1.45","1.18","1.39","9","11","16","11","11","201718","1","0"
7,"22",10,"2017",1,18,"17","7","15","16","0.97","1.47","1.21","8","1.47","0.82","0.89","10","13","19","20","6","201718","1","0"
6,"28",10,"2017",6,19,"14","11","8","19","1.16","1.68","1.08","9","1.79","0.92","1.16","6","12","19","19","7","201718","0","1"
1,"30",10,"2017",8,11,"9","12","11","15","1.47","1.58","1.24","9","1.53","1.16","1.08","10","10","15","8","13","201718","2","0"
7,"29",10,"2017",15,1,"15","9","13","16","0.89","1.42","1.03","10","1.47","0.97","1.21","8","15","16","17","7","201718","1","1"
2,"17",10,"2017",8,18,"9","12","11","15","1.47","1.58","1.24","9","1.47","0.82","0.89","10","13","19","20","6","201718","1","1"
6,"21",10,"2017",10,15,"13","10","12","16","1.26","1.79","0.92","10","1.42","0.89","1.03","10","13","16","15","9","201718","0","3"
6,"28",10,"2017",18,13,"20","6","13","19","0.82","1.47","0.89","10","0.71","2.79","2.5","18","4","2","1","32","201718","2","3"
7,"1",10,"2017",4,13,"5","21","7","10","1.63","1","1.58","16","0.71","2.79","2.5","18","4","2","1","32","201718","0","1"
6,"28",10,"2017",7,12,"4","21","12","5","2.21","1","2.05","17","1.53","0.74","0.76","10","10","19","16","9","201718","3","0"
6,"28",10,"2017",20,17,"6","19","6","13","1.95","1.34","2.13","13","1.47","0.74","0.66","9","9","21","18","8","201718","2","1"
1,"2",10,"2017",22,7,"10","12","8","18","1.03","1.24","1.26","9","1","2.21","2.05","17","12","5","4","21","201718","1","1"
6,"14",10,"2017",24,10,"7","14","12","12","0.95","1.03","0.87","12","1.79","1.26","0.92","10","12","16","13","10","201718","1","1"
7,"15",10,"2017",6,20,"14","11","8","19","1.16","1.68","1.08","9","1.34","1.95","2.13","13","6","13","6","19","201718","2","1"
7,"1",10,"2017",11,24,"8","13","10","15","1.16","1.53","1.08","10","1.03","0.95","0.87","12","12","12","7","14","201718","0","1"
2,"31",10,"2017",24,22,"7","14","12","12","0.95","1.03","0.87","12","1.24","1.03","1.26","9","8","18","10","12","201718","1","0"
6,"21",10,"2017",17,8,"18","8","9","21","0.74","1.47","0.66","9","1.58","1.47","1.24","9","11","15","9","12","201718","1","2"
4,"30",11,"2017",19,7,"19","7","12","19","0.92","1.79","1.16","6","1","2.21","2.05","17","12","5","4","21","201718","0","3"
6,"4",11,"2017",19,8,"19","7","12","19","0.92","1.79","1.16","6","1.58","1.47","1.24","9","11","15","9","12","201718","2","2"
7,"5",11,"2017",13,20,"1","32","4","2","2.79","0.71","2.5","18","1.34","1.95","2.13","13","6","13","6","19","201718","3","1"
7,"5",11,"2017",22,3,"10","12","8","18","1.03","1.24","1.26","9","1.61","1.18","0.95","6","11","16","12","11","201718","0","1"
7,"5",11,"2017",1,24,"17","7","15","16","0.97","1.47","1.21","8","1.03","0.95","0.87","12","12","12","7","14","201718","0","1"
7,"5",11,"2017",17,15,"18","8","9","21","0.74","1.47","0.66","9","1.42","0.89","1.03","10","13","16","15","9","201718","0","1"
7,"5",11,"2017",5,2,"3","23","8","7","1.95","0.95","2","16","1.45","1.18","1.39","9","11","16","11","11","201718","1","0"
1,"6",11,"2017",4,16,"5","21","7","10","1.63","1","1.58","16","0.74","1.79","1.58","19","6","7","2","25","201718","1","0"
7,"5",11,"2017",10,7,"13","10","12","16","1.26","1.79","0.92","10","1","2.21","2.05","17","12","5","4","21","201718","1","4"
1,"6",11,"2017",11,6,"8","13","10","15","1.16","1.53","1.08","10","1.68","1.16","1.08","9","8","19","14","11","201718","3","2"
7,"19",11,"2017",3,12,"12","11","11","16","1.18","1.61","0.95","6","1.53","0.74","0.76","10","10","19","16","9","201718","4","0"
15,"29",11,"2017",18,22,"20","6","13","19","0.82","1.47","0.89","10","1.24","1.03","1.26","9","8","18","10","12","201718","2","2"
7,"19",11,"2017",24,17,"7","14","12","12","0.95","1.03","0.87","12","1.47","0.74","0.66","9","9","21","18","8","201718","2","0"
7,"26",11,"2017",16,15,"2","25","6","7","1.79","0.74","1.58","19","1.42","0.89","1.03","10","13","16","15","9","201718","1","0"
15,"29",11,"2017",15,2,"15","9","13","16","0.89","1.42","1.03","10","1.45","1.18","1.39","9","11","16","11","11","201718","0","0"
7,"19",11,"2017",2,11,"11","11","11","16","1.18","1.45","1.39","9","1.53","1.16","1.08","10","10","15","8","13","201718","2","2"
2,"21",11,"2017",15,19,"15","9","13","16","0.89","1.42","1.03","10","1.79","0.92","1.16","6","12","19","19","7","201718","2","2"
7,"26",11,"2017",22,6,"10","12","8","18","1.03","1.24","1.26","9","1.68","1.16","1.08","9","8","19","14","11","201718","0","3"
1,"20",11,"2017",6,10,"14","11","8","19","1.16","1.68","1.08","9","1.79","1.26","0.92","10","12","16","13","10","201718","2","0"
6,"25",11,"2017",10,8,"13","10","12","16","1.26","1.79","0.92","10","1.58","1.47","1.24","9","11","15","9","12","201718","1","1"
4,"30",11,"2017",3,24,"12","11","11","16","1.18","1.61","0.95","6","1.03","0.95","0.87","12","12","12","7","14","201718","1","2"
15,"29",11,"2017",8,5,"9","12","11","15","1.47","1.58","1.24","9","0.95","1.95","2","16","8","7","3","23","201718","2","1"
15,"29",11,"2017",6,16,"14","11","8","19","1.16","1.68","1.08","9","0.74","1.79","1.58","19","6","7","2","25","201718","2","4"
4,"30",11,"2017",4,17,"5","21","7","10","1.63","1","1.58","16","1.47","0.74","0.66","9","9","21","18","8","201718","1","0"
7,"26",11,"2017",2,19,"11","11","11","16","1.18","1.45","1.39","9","1.79","0.92","1.16","6","12","19","19","7","201718","2","1"
4,"30",11,"2017",20,12,"6","19","6","13","1.95","1.34","2.13","13","1.53","0.74","0.76","10","10","19","16","9","201718","5","0"
7,"19",11,"2017",8,13,"9","12","11","15","1.47","1.58","1.24","9","0.71","2.79","2.5","18","4","2","1","32","201718","0","2"
7,"26",11,"2017",24,20,"7","14","12","12","0.95","1.03","0.87","12","1.34","1.95","2.13","13","6","13","6","19","201718","0","1"
7,"26",11,"2017",17,3,"18","8","9","21","0.74","1.47","0.66","9","1.61","1.18","0.95","6","11","16","12","11","201718","0","0"
4,"30",11,"2017",11,10,"8","13","10","15","1.16","1.53","1.08","10","1.79","1.26","0.92","10","12","16","13","10","201718","4","0"
6,"18",11,"2017",20,5,"6","19","6","13","1.95","1.34","2.13","13","0.95","1.95","2","16","8","7","3","23","201718","2","0"
7,"19",11,"2017",7,1,"4","21","12","5","2.21","1","2.05","17","1.47","0.97","1.21","8","15","16","17","7","201718","3","0"
7,"26",11,"2017",1,11,"17","7","15","16","0.97","1.47","1.21","8","1.53","1.16","1.08","10","10","15","8","13","201718","4","1"
7,"26",11,"2017",5,18,"3","23","8","7","1.95","0.95","2","16","1.47","0.82","0.89","10","13","19","20","6","201718","1","1"
4,"30",11,"2017",13,1,"1","32","4","2","2.79","0.71","2.5","18","1.47","0.97","1.21","8","15","16","17","7","201718","2","1"
7,"5",11,"2017",12,18,"16","9","10","19","0.74","1.53","0.76","10","1.47","0.82","0.89","10","13","19","20","6","201718","1","0"
7,"19",11,"2017",16,22,"2","25","6","7","1.79","0.74","1.58","19","1.24","1.03","1.26","9","8","18","10","12","201718","4","1"
7,"19",11,"2017",18,4,"20","6","13","19","0.82","1.47","0.89","10","1","1.63","1.58","16","7","10","5","21","201718","0","4"
7,"26",11,"2017",7,4,"4","21","12","5","2.21","1","2.05","17","1","1.63","1.58","16","7","10","5","21","201718","1","1"
1,"27",11,"2017",12,13,"16","9","10","19","0.74","1.53","0.76","10","0.71","2.79","2.5","18","4","2","1","32","201718","1","2"
7,"24",12,"2017",10,22,"13","10","12","16","1.26","1.79","0.92","10","1.24","1.03","1.26","9","8","18","10","12","201718","2","3"
7,"24",12,"2017",24,5,"7","14","12","12","0.95","1.03","0.87","12","0.95","1.95","2","16","8","7","3","23","201718","0","3"
7,"3",12,"2017",11,12,"8","13","10","15","1.16","1.53","1.08","10","1.53","0.74","0.76","10","10","19","16","9","201718","2","0"
7,"10",12,"2017",7,11,"4","21","12","5","2.21","1","2.05","17","1.53","1.16","1.08","10","10","15","8","13","201718","1","1"
7,"3",12,"2017",8,24,"9","12","11","15","1.47","1.58","1.24","9","1.03","0.95","0.87","12","12","12","7","14","201718","1","0"
7,"3",12,"2017",19,17,"19","7","12","19","0.92","1.79","1.16","6","1.47","0.74","0.66","9","9","21","18","8","201718","2","1"
7,"10",12,"2017",1,20,"17","7","15","16","0.97","1.47","1.21","8","1.34","1.95","2.13","13","6","13","6","19","201718","1","1"
7,"10",12,"2017",22,8,"10","12","8","18","1.03","1.24","1.26","9","1.58","1.47","1.24","9","11","15","9","12","201718","2","3"
7,"3",12,"2017",6,5,"14","11","8","19","1.16","1.68","1.08","9","0.95","1.95","2","16","8","7","3","23","201718","1","1"
7,"10",12,"2017",24,6,"7","14","12","12","0.95","1.03","0.87","12","1.68","1.16","1.08","9","8","19","14","11","201718","1","0"
7,"3",12,"2017",20,16,"6","19","6","13","1.95","1.34","2.13","13","0.74","1.79","1.58","19","6","7","2","25","201718","1","3"
7,"3",12,"2017",15,7,"15","9","13","16","0.89","1.42","1.03","10","1","2.21","2.05","17","12","5","4","21","201718","1","5"
7,"10",12,"2017",17,18,"18","8","9","21","0.74","1.47","0.66","9","1.47","0.82","0.89","10","13","19","20","6","201718","1","0"
7,"10",12,"2017",12,15,"16","9","10","19","0.74","1.53","0.76","10","1.42","0.89","1.03","10","13","16","15","9","201718","2","0"
7,"3",12,"2017",18,2,"20","6","13","19","0.82","1.47","0.89","10","1.45","1.18","1.39","9","11","16","11","11","201718","0","0"
7,"10",12,"2017",5,19,"3","23","8","7","1.95","0.95","2","16","1.79","0.92","1.16","6","12","19","19","7","201718","5","1"
1,"4",12,"2017",13,10,"1","32","4","2","2.79","0.71","2.5","18","1.79","1.26","0.92","10","12","16","13","10","201718","2","1"
6,"9",12,"2017",10,4,"13","10","12","16","1.26","1.79","0.92","10","1","1.63","1.58","16","7","10","5","21","201718","1","0"
4,"14",12,"2017",7,18,"4","21","12","5","2.21","1","2.05","17","1.47","0.82","0.89","10","13","19","20","6","201718","0","0"
4,"14",12,"2017",17,13,"18","8","9","21","0.74","1.47","0.66","9","0.71","2.79","2.5","18","4","2","1","32","201718","0","4"
1,"11",12,"2017",16,13,"2","25","6","7","1.79","0.74","1.58","19","0.71","2.79","2.5","18","4","2","1","32","201718","1","2"
4,"14",12,"2017",16,3,"2","25","6","7","1.79","0.74","1.58","19","1.61","1.18","0.95","6","11","16","12","11","201718","1","0"
4,"14",12,"2017",5,15,"3","23","8","7","1.95","0.95","2","16","1.42","0.89","1.03","10","13","16","15","9","201718","2","0"
6,"16",12,"2017",8,2,"9","12","11","15","1.47","1.58","1.24","9","1.45","1.18","1.39","9","11","16","11","11","201718","0","3"
15,"13",12,"2017",2,6,"11","11","11","16","1.18","1.45","1.39","9","1.68","1.16","1.08","9","8","19","14","11","201718","2","1"
4,"14",12,"2017",10,20,"13","10","12","16","1.26","1.79","0.92","10","1.34","1.95","2.13","13","6","13","6","19","201718","0","0"
7,"17",12,"2017",18,16,"20","6","13","19","0.82","1.47","0.89","10","0.74","1.79","1.58","19","6","7","2","25","201718","1","2"
7,"17",12,"2017",13,5,"1","32","4","2","2.79","0.71","2.5","18","0.95","1.95","2","16","8","7","3","23","201718","4","1"
15,"13",12,"2017",12,4,"16","9","10","19","0.74","1.53","0.76","10","1","1.63","1.58","16","7","10","5","21","201718","1","3"
15,"13",12,"2017",24,19,"7","14","12","12","0.95","1.03","0.87","12","1.79","0.92","1.16","6","12","19","19","7","201718","1","0"
4,"14",12,"2017",1,8,"17","7","15","16","0.97","1.47","1.21","8","1.58","1.47","1.24","9","11","15","9","12","201718","1","4"
7,"17",12,"2017",19,10,"19","7","12","19","0.92","1.79","1.16","6","1.79","1.26","0.92","10","12","16","13","10","201718","0","3"
7,"10",12,"2017",2,3,"11","11","11","16","1.18","1.45","1.39","9","1.61","1.18","0.95","6","11","16","12","11","201718","2","2"
7,"17",12,"2017",15,24,"15","9","13","16","0.89","1.42","1.03","10","1.03","0.95","0.87","12","12","12","7","14","201718","0","0"
7,"17",12,"2017",4,1,"5","21","7","10","1.63","1","1.58","16","1.47","0.97","1.21","8","15","16","17","7","201718","1","0"
15,"27",12,"2017",7,17,"4","21","12","5","2.21","1","2.05","17","1.47","0.74","0.66","9","9","21","18","8","201718","5","0"
2,"19",12,"2017",11,17,"8","13","10","15","1.16","1.53","1.08","10","1.47","0.74","0.66","9","9","21","18","8","201718","3","1"
7,"24",12,"2017",13,3,"1","32","4","2","2.79","0.71","2.5","18","1.61","1.18","0.95","6","11","16","12","11","201718","4","0"
15,"27",12,"2017",3,10,"12","11","11","16","1.18","1.61","0.95","6","1.79","1.26","0.92","10","12","16","13","10","201718","3","3"
4,"28",12,"2017",22,13,"10","12","8","18","1.03","1.24","1.26","9","0.71","2.79","2.5","18","4","2","1","32","201718","0","1"
6,"23",12,"2017",11,4,"8","13","10","15","1.16","1.53","1.08","10","1","1.63","1.58","16","7","10","5","21","201718","0","0"
7,"24",12,"2017",1,12,"17","7","15","16","0.97","1.47","1.21","8","1.53","0.74","0.76","10","10","19","16","9","201718","1","1"
15,"27",12,"2017",4,15,"5","21","7","10","1.63","1","1.58","16","1.42","0.89","1.03","10","13","16","15","9","201718","2","0"
5,"29",12,"2017",2,20,"11","11","11","16","1.18","1.45","1.39","9","1.34","1.95","2.13","13","6","13","6","19","201718","2","3"
1,"18",12,"2017",3,7,"12","11","11","16","1.18","1.61","0.95","6","1","2.21","2.05","17","12","5","4","21","201718","0","4"
7,"24",12,"2017",15,6,"15","9","13","16","0.89","1.42","1.03","10","1.68","1.16","1.08","9","8","19","14","11","201718","1","0"
7,"31",12,"2017",12,24,"16","9","10","19","0.74","1.53","0.76","10","1.03","0.95","0.87","12","12","12","7","14","201718","0","0"
15,"27",12,"2017",18,11,"20","6","13","19","0.82","1.47","0.89","10","1.53","1.16","1.08","10","10","15","8","13","201718","0","0"
7,"31",12,"2017",4,19,"5","21","7","10","1.63","1","1.58","16","1.79","0.92","1.16","6","12","19","19","7","201718","5","0"
2,"26",12,"2017",5,1,"3","23","8","7","1.95","0.95","2","16","1.47","0.97","1.21","8","15","16","17","7","201718","5","2"
7,"31",12,"2017",7,8,"4","21","12","5","2.21","1","2.05","17","1.58","1.47","1.24","9","11","15","9","12","201718","2","1"
4,"14",12,"2017",22,11,"10","12","8","18","1.03","1.24","1.26","9","1.53","1.16","1.08","10","10","15","8","13","201718","0","1"
6,"23",12,"2017",20,7,"6","19","6","13","1.95","1.34","2.13","13","1","2.21","2.05","17","12","5","4","21","201718","3","3"
7,"24",12,"2017",19,18,"19","7","12","19","0.92","1.79","1.16","6","1.47","0.82","0.89","10","13","19","20","6","201718","3","1"
15,"27",12,"2017",12,19,"16","9","10","19","0.74","1.53","0.76","10","1.79","0.92","1.16","6","12","19","19","7","201718","1","1"
7,"31",12,"2017",2,13,"11","11","11","16","1.18","1.45","1.39","9","0.71","2.79","2.5","18","4","2","1","32","201718","0","0"
7,"31",12,"2017",22,15,"10","12","8","18","1.03","1.24","1.26","9","1.42","0.89","1.03","10","13","16","15","9","201718","0","0"
7,"24",12,"2017",8,16,"9","12","11","15","1.47","1.58","1.24","9","0.74","1.79","1.58","19","6","7","2","25","201718","2","2"
7,"24",12,"2017",17,2,"18","8","9","21","0.74","1.47","0.66","9","1.45","1.18","1.39","9","11","16","11","11","201718","1","1"
15,"27",12,"2017",16,24,"2","25","6","7","1.79","0.74","1.58","19","1.03","0.95","0.87","12","12","12","7","14","201718","2","2"
7,"31",12,"2017",6,17,"14","11","8","19","1.16","1.68","1.08","9","1.47","0.74","0.66","9","9","21","18","8","201718","1","2"
7,"31",12,"2017",16,1,"2","25","6","7","1.79","0.74","1.58","19","1.47","0.97","1.21","8","15","16","17","7","201718","0","0"
7,"17",12,"2017",20,22,"6","19","6","13","1.95","1.34","2.13","13","1.24","1.03","1.26","9","8","18","10","12","201718","1","0"
6,"2",12,"2017",4,22,"5","21","7","10","1.63","1","1.58","16","1.24","1.03","1.26","9","8","18","10","12","201718","3","1"
7,"17",12,"2017",6,12,"14","11","8","19","1.16","1.68","1.08","9","1.53","0.74","0.76","10","10","19","16","9","201718","1","4"
7,"3",12,"2017",3,1,"12","11","11","16","1.18","1.61","0.95","6","1.47","0.97","1.21","8","15","16","17","7","201718","1","1"
7,"31",12,"2017",3,11,"12","11","11","16","1.18","1.61","0.95","6","1.53","1.16","1.08","10","10","15","8","13","201718","2","1"
15,"27",12,"2017",6,8,"14","11","8","19","1.16","1.68","1.08","9","1.58","1.47","1.24","9","11","15","9","12","201718","2","1"
7,"14",1,"2018",2,24,"11","11","11","16","1.18","1.45","1.39","9","1.03","0.95","0.87","12","12","12","7","14","201718","1","0"
1,"1",1,"2018",15,3,"15","9","13","16","0.89","1.42","1.03","10","1.61","1.18","0.95","6","11","16","12","11","201718","2","2"
2,"2",1,"2018",11,16,"8","13","10","15","1.16","1.53","1.08","10","0.74","1.79","1.58","19","6","7","2","25","201718","0","2"
15,"3",1,"2018",17,5,"18","8","9","21","0.74","1.47","0.66","9","0.95","1.95","2","16","8","7","3","23","201718","0","2"
2,"2",1,"2018",24,7,"7","14","12","12","0.95","1.03","0.87","12","1","2.21","2.05","17","12","5","4","21","201718","1","2"
2,"2",1,"2018",8,12,"9","12","11","15","1.47","1.58","1.24","9","1.53","0.74","0.76","10","10","19","16","9","201718","3","0"
15,"3",1,"2018",10,18,"13","10","12","16","1.26","1.79","0.92","10","1.47","0.82","0.89","10","13","19","20","6","201718","2","1"
2,"2",1,"2018",19,22,"19","7","12","19","0.92","1.79","1.16","6","1.24","1.03","1.26","9","8","18","10","12","201718","0","1"
4,"4",1,"2018",20,4,"6","19","6","13","1.95","1.34","2.13","13","1","1.63","1.58","16","7","10","5","21","201718","2","2"
5,"5",1,"2018",5,10,"3","23","8","7","1.95","0.95","2","16","1.79","1.26","0.92","10","12","16","13","10","201718","1","1"
1,"1",1,"2018",18,20,"20","6","13","19","0.82","1.47","0.89","10","1.34","1.95","2.13","13","6","13","6","19","201718","1","1"
15,"3",1,"2018",13,6,"1","32","4","2","2.79","0.71","2.5","18","1.68","1.16","1.08","9","8","19","14","11","201718","3","1"
15,"3",1,"2018",1,2,"17","7","15","16","0.97","1.47","1.21","8","1.45","1.18","1.39","9","11","16","11","11","201718","1","2"
7,"14",1,"2018",3,20,"12","11","11","16","1.18","1.61","0.95","6","1.34","1.95","2.13","13","6","13","6","19","201718","2","1"
7,"14",1,"2018",12,10,"16","9","10","19","0.74","1.53","0.76","10","1.79","1.26","0.92","10","12","16","13","10","201718","1","4"
7,"14",1,"2018",5,11,"3","23","8","7","1.95","0.95","2","16","1.53","1.16","1.08","10","10","15","8","13","201718","4","0"
7,"14",1,"2018",4,8,"5","21","7","10","1.63","1","1.58","16","1.58","1.47","1.24","9","11","15","9","12","201718","0","0"
1,"15",1,"2018",7,13,"4","21","12","5","2.21","1","2.05","17","0.71","2.79","2.5","18","4","2","1","32","201718","4","3"
2,"16",1,"2018",16,19,"2","25","6","7","1.79","0.74","1.58","19","1.79","0.92","1.16","6","12","19","19","7","201718","3","0"
7,"14",1,"2018",22,17,"10","12","8","18","1.03","1.24","1.26","9","1.47","0.74","0.66","9","9","21","18","8","201718","1","1"
6,"20",1,"2018",15,4,"15","9","13","16","0.89","1.42","1.03","10","1","1.63","1.58","16","7","10","5","21","201718","0","4"
7,"21",1,"2018",8,6,"9","12","11","15","1.47","1.58","1.24","9","1.68","1.16","1.08","9","8","19","14","11","201718","2","0"
7,"14",1,"2018",6,1,"14","11","8","19","1.16","1.68","1.08","9","1.47","0.97","1.21","8","15","16","17","7","201718","2","2"
7,"14",1,"2018",18,15,"20","6","13","19","0.82","1.47","0.89","10","1.42","0.89","1.03","10","13","16","15","9","201718","2","0"
7,"21",1,"2018",11,18,"8","13","10","15","1.16","1.53","1.08","10","1.47","0.82","0.89","10","13","19","20","6","201718","1","1"
7,"21",1,"2018",19,12,"19","7","12","19","0.92","1.79","1.16","6","1.53","0.74","0.76","10","10","19","16","9","201718","2","0"
7,"21",1,"2018",10,3,"13","10","12","16","1.26","1.79","0.92","10","1.61","1.18","0.95","6","11","16","12","11","201718","1","1"
7,"21",1,"2018",13,22,"1","32","4","2","2.79","0.71","2.5","18","1.24","1.03","1.26","9","8","18","10","12","201718","3","1"
1,"22",1,"2018",1,5,"17","7","15","16","0.97","1.47","1.21","8","0.95","1.95","2","16","8","7","3","23","201718","1","1"
7,"21",1,"2018",20,2,"6","19","6","13","1.95","1.34","2.13","13","1.45","1.18","1.39","9","11","16","11","11","201718","4","1"
2,"23",1,"2018",17,7,"18","8","9","21","0.74","1.47","0.66","9","1","2.21","2.05","17","12","5","4","21","201718","1","0"
15,"31",1,"2018",10,2,"13","10","12","16","1.26","1.79","0.92","10","1.45","1.18","1.39","9","11","16","11","11","201718","1","1"
7,"21",1,"2018",24,16,"7","14","12","12","0.95","1.03","0.87","12","0.74","1.79","1.58","19","6","7","2","25","201718","0","1"
15,"31",1,"2018",12,7,"16","9","10","19","0.74","1.53","0.76","10","1","2.21","2.05","17","12","5","4","21","201718","0","3"
15,"31",1,"2018",17,20,"18","8","9","21","0.74","1.47","0.66","9","1.34","1.95","2.13","13","6","13","6","19","201718","3","1"
7,"4",2,"2018",20,11,"6","19","6","13","1.95","1.34","2.13","13","1.53","1.16","1.08","10","10","15","8","13","201718","5","1"
7,"4",2,"2018",16,12,"2","25","6","7","1.79","0.74","1.58","19","1.53","0.74","0.76","10","10","19","16","9","201718","2","0"
7,"4",2,"2018",2,22,"11","11","11","16","1.18","1.45","1.39","9","1.24","1.03","1.26","9","8","18","10","12","201718","1","1"
7,"11",2,"2018",11,2,"8","13","10","15","1.16","1.53","1.08","10","1.45","1.18","1.39","9","11","16","11","11","201718","3","1"
6,"24",2,"2018",8,19,"9","12","11","15","1.47","1.58","1.24","9","1.79","0.92","1.16","6","12","19","19","7","201718","1","1"
7,"4",2,"2018",18,1,"20","6","13","19","0.82","1.47","0.89","10","1.47","0.97","1.21","8","15","16","17","7","201718","2","3"
7,"11",2,"2018",19,15,"19","7","12","19","0.92","1.79","1.16","6","1.42","0.89","1.03","10","13","16","15","9","201718","1","1"
7,"25",2,"2018",16,4,"2","25","6","7","1.79","0.74","1.58","19","1","1.63","1.58","16","7","10","5","21","201718","2","1"
7,"25",2,"2018",24,1,"7","14","12","12","0.95","1.03","0.87","12","1.47","0.97","1.21","8","15","16","17","7","201718","1","1"
1,"5",2,"2018",7,5,"4","21","12","5","2.21","1","2.05","17","0.95","1.95","2","16","8","7","3","23","201718","2","2"
