"match_date_day","match_date_month","match_date_weekday","match_date_year","home_team_name","away_team_name","home_team_goal","away_team_goal","home_team_line_1_count","home_team_line_2_count","home_team_line_3_count","home_team_line_4_count","home_team_line_5_count","home_team_line_6_count","home_team_player_1_position","home_team_player_2_position","home_team_player_3_position","home_team_player_4_position","home_team_player_5_position","home_team_player_6_position","home_team_player_7_position","home_team_player_8_position","home_team_player_9_position","home_team_player_10_position","home_team_player_11_position","player_name","player_name-2","player_name-3","player_name-4","player_name-5","player_name-6","player_name-7","player_name-8","player_name-9","player_name-10","player_name-11","player_back_number","player_back_number-2","player_back_number-3","player_back_number-4","player_back_number-5","player_back_number-6","player_back_number-7","player_back_number-8","player_back_number-9","player_back_number-10","player_back_number-11","player_nation","player_nation-2","player_nation-3","player_nation-4","player_nation-5","player_nation-6","player_nation-7","player_nation-8","player_nation-9","player_nation-10","player_nation-11","home_team_player_sub_1_position","home_team_player_sub_2_position","home_team_player_sub_3_position","home_team_player_sub_4_position","home_team_player_sub_5_position","home_team_player_sub_6_position","home_team_player_sub_7_position","player_name-12","player_name-13","player_name-14","player_name-15","player_name-16","player_name-17","player_name-18","player_back_number-12","player_back_number-13","player_back_number-14","player_back_number-15","player_back_number-16","player_back_number-17","player_back_number-18","player_nation-12","player_nation-13","player_nation-14","player_nation-15","player_nation-16","player_nation-17","player_nation-18","away_team_line_1_count","away_team_line_2_count","away_team_line_3_count","away_team_line_4_count","away_team_line_5_count","away_team_line_6_count","away_team_player_1_position","away_team_player_2_position","away_team_player_3_position","away_team_player_4_position","away_team_player_5_position","away_team_player_6_position","away_team_player_7_position","away_team_player_8_position","away_team_player_9_position","away_team_player_10_position","away_team_player_11_position","player_name-19","player_name-20","player_name-21","player_name-22","player_name-23","player_name-24","player_name-25","player_name-26","player_name-27","player_name-28","player_name-29","player_back_number-19","player_back_number-20","player_back_number-21","player_back_number-22","player_back_number-23","player_back_number-24","player_back_number-25","player_back_number-26","player_back_number-27","player_back_number-28","player_back_number-29","player_nation-19","player_nation-20","player_nation-21","player_nation-22","player_nation-23","player_nation-24","player_nation-25","player_nation-26","player_nation-27","player_nation-28","player_nation-29","away_team_player_sub_1_position","away_team_player_sub_2_position","away_team_player_sub_3_position","away_team_player_sub_4_position","away_team_player_sub_5_position","away_team_player_sub_6_position","away_team_player_sub_7_position","player_name-30","player_name-31","player_name-32","player_name-33","player_name-34","player_name-35","player_name-36","player_back_number-30","player_back_number-31","player_back_number-32","player_back_number-33","player_back_number-34","player_back_number-35","player_back_number-36","player_nation-30","player_nation-31","player_nation-32","player_nation-33","player_nation-34","player_nation-35","player_nation-36"
"1","February","Thursday","2018","Chelsea","AFC Bournemouth","0","3","3","4","2","1","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Thibaut Courtois","Gary Cahill","Andreas Christensen","César Azpilicueta","Marcos Alonso","N'Golo Kanté","Tiemoué Bakayoko","Davide Zappacosta","Ross Barkley","Eden Hazard","Pedro","13","24","27","28","3","7","14","21","8","10","11","Belgium","England","Denmark","Spain","Spain","France","France","Italy","England","Belgium","Spain","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Willy Caballero","Antonio Rüdiger","Cesc Fàbregas","Daniel Drinkwater","Victor Moses","Callum Hudson-Odoi","Ethan Ampadu","1","2","4","6","15","70","44","Argentina","Germany","Spain","England","Nigeria","England","Wales","3","4","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Asmir Begovic","Simon Francis","Steve Cook","Nathan Aké","Dan Gosling","Charlie Daniels","Lewis Cook","Ryan Fraser","Jordon Ibe","Callum Wilson","Junior Stanislas","27","2","3","5","4","11","16","24","33","13","19","Bosnia And Herzegovina","England","England","Netherlands","England","England","England","Scotland","England","England","England","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Artur Boruc","Jack Simpson","Andrew Surman","Marc Pugh","Harry Arter","Lys Mousset","Joshua King","1","42","6","7","8","31","17","Poland","England","England","England","Ireland","France","Norway"
"1","February","Thursday","2018","Everton","Leicester City","2","1","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Jordan Pickford","Michael Keane","Phil Jagielka","Cuco Martina","Seamus Coleman","Gylfi Sigurdsson","Wayne Rooney","Theo Walcott","Idrissa Gueye","Tom Davies","Oumar Niasse","1","4","6","15","23","18","10","11","17","26","19","England","England","England","Curacao","Ireland","Iceland","England","England","Senegal","England","Senegal","Goalkeeper","Defender","Defender","Midfielder","Forward","Forward","Forward","Joel Robles","Ashley Williams","Jonjoe Kenny","Morgan Schneiderlin","Yannick Bolasie","Cenk Tosun","Dominic Calvert-Lewin","33","5","43","2","7","14","29","Spain","Wales","England","France","The Democratic Republic Of Congo","Turkey","England","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Kasper Schmeichel","Ben Chilwell","Harry Maguire","Aleksandar Dragovic","Daniel Amartey","Demarai Gray","Marc Albrighton","Shinji Okazaki","Matty James","Wilfred Ndidi","Jamie Vardy","1","3","15","16","18","7","11","20","22","25","9","Denmark","England","England","Austria","Ghana","England","England","Japan","England","Nigeria","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Ben Hamer","Christian Fuchs","Yohan Benalouane","Vicente Iborra","Adrien Silva","Kelechi Iheanacho","Fousseni Diabaté","12","28","29","21","14","8","33","England","Austria","Tunisia","Spain","Portugal","Nigeria","Mali"
"1","February","Thursday","2018","Manchester City","West Bromwich Albion","3","0","4","3","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Ederson","Kyle Walker","Aymeric Laporte","Nicolás Otamendi","Oleksandr Zinchenko","Kevin De Bruyne","David Silva","Fernandinho","Raheem Sterling","Sergio Agüero","Bernardo Silva","31","2","14","30","35","17","21","25","7","10","20","Brazil","England","France","Argentina","Ukraine","Belgium","Spain","Brazil","England","Argentina","Portugal","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Claudio Bravo","Danilo","Vincent Kompany","Tosin Adarabioyo","Ilkay Gündogan","Yaya Touré","Brahim Díaz","1","3","4","24","8","42","55","Chile","Brazil","Belgium","England","Germany","Cote D'Ivoire","Spain","4","4","1","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Ben Foster","Allan Nyom","Gareth McAuley","Craig Dawson","Ahmed Hegazi","Claudio Yacob","James McClean","Grzegorz Krychowiak","Sam Field","Salomón Rondón","Jay Rodriguez","1","2","23","25","26","5","14","20","28","9","19","England","Cameroon","Northern Ireland","England","Egypt","Argentina","Ireland","Poland","England","Venezuela","England","Goalkeeper","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Boaz Myhill","Matt Phillips","Chris Brunt","Oliver Burke","Gareth Barry","Rekeem Harper","Daniel Sturridge","13","10","11","17","18","34","15","Wales","Scotland","Northern Ireland","Scotland","England","England","England"
"1","February","Thursday","2018","Newcastle United","Burnley","1","1","4","4","1","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Karl Darlow","Ciaran Clark","Paul Dummett","Jamaal Lascelles","DeAndre Yedlin","Mohamed Diamé","Kenedy","Mikel Merino","Christian Atsu","Ayoze Pérez","Joselu","26","2","3","6","22","10","15","23","30","17","21","England","Ireland","Wales","England","United States","Senegal","Brazil","Spain","Ghana","Spain","Spain","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Freddy Woodman","Javier Manquillo","Jacob Murphy","Jonjo Shelvey","Matt Ritchie","Isaac Hayden","Dwight Gayle","41","19","7","8","11","14","9","England","Spain","England","England","Scotland","England","England","4","4","1","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Nick Pope","Charlie Taylor","Ben Mee","Phil Bardsley","Kevin Long","Jack Cork","Johann Gudmundsson","Ashley Westwood","Scott Arfield","Ashley Barnes","Jeff Hendrick","29","3","6","26","28","4","17","18","37","10","13","England","England","England","Scotland","Ireland","England","Iceland","England","Canada","Austria","Ireland","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Anders Lindegaard","Matthew Lowton","Georges-Kévin Nkoudou","Fredrik Ulvestad","Aaron Lennon","Sam Vokes","Nahki Wells","22","2","7","20","25","9","21","Denmark","England","France","Norway","England","Wales","Bermuda"
"1","February","Thursday","2018","Southampton","Brighton and Hove Albion","1","1","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Alex McCarthy","Cédric Soares","Jack Stephens","Wesley Hoedt","Ryan Bertrand","Steven Davis","Dusan Tadic","Oriol Romeu","James Ward-Prowse","Pierre-Emile Højbjerg","Shane Long","13","2","5","6","21","8","11","14","16","23","7","England","Portugal","England","Netherlands","England","Northern Ireland","Serbia","Spain","England","Denmark","Ireland","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Fraser Forster","Maya Yoshida","Jérémy Pied","Mario Lemina","Sofiane Boufal","Guido Carrillo","Manolo Gabbiadini","44","3","26","18","19","9","20","England","Japan","France","Gabon","Morocco","Argentina","Italy","4","4","1","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Mat Ryan","Gaëtan Bong","Shane Duffy","Lewis Dunk","Ezequiel Schelotto","Dale Stephens","José Izquierdo","Solly March","Davy Pröpper","Pascal Groß","Glenn Murray","1","3","22","5","21","6","19","20","24","13","17","Australia","Cameroon","Ireland","England","Italy","England","Colombia","England","Netherlands","Germany","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Tim Krul","Connor Goldson","Liam Rosenior","Beram Kayal","Anthony Knockaert","Sam Baldock","Leonardo Ulloa","26","18","23","7","11","9","16","Netherlands","England","England","Israel","France","England","Argentina"
"1","February","Thursday","2018","Stoke City","Watford","0","0","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Jack Butland","Moritz Bauer","Erik Pieters","Kurt Zouma","Ryan Shawcross","Joe Allen","Eric Maxim Choupo-Moting","Charlie Adam","Xherdan Shaqiri","Darren Fletcher","Mame Biram Diouf","1","2","3","6","17","4","10","16","22","24","18","England","Austria","Netherlands","France","England","Wales","Cameroon","Scotland","Switzerland","Scotland","Senegal","Goalkeeper","Defender","Defender","Defender","Midfielder","Forward","Forward","Lee Grant","Glen Johnson","Geoff Cameron","Konstantinos Stafylidis","Ramadan Sobhi","Saido Berahino","Peter Crouch","33","8","20","21","32","9","25","England","England","United States","Greece","Egypt","Burundi","England","4","3","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Orestis Karnezis","Sebastian Prödl","Adrian Mariappa","José Holebas","Christian Kabasele","Tom Cleverley","Abdoulaye Doucouré","Etienne Capoue","Gerard Deulofeu","Troy Deeney","Richarlison","30","5","6","25","27","8","16","29","7","9","11","Greece","Austria","Jamaica","Greece","Belgium","England","France","France","Spain","England","Brazil","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Daniel Bachmann","Daryl Janmaat","Marvin Zeegelaar","André Carrillo","Carl Stewart","Roberto Pereyra","Andre Gray","35","2","22","28","40","37","18","Austria","Netherlands","Netherlands","Peru","England","Argentina","England"
"1","February","Thursday","2018","Tottenham Hotspur","Manchester United","2","0","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Hugo Lloris","Kieran Trippier","Jan Vertonghen","Davinson Sánchez","Ben Davies","Son Heung-Min","Eric Dier","Mousa Dembélé","Dele Alli","Christian Eriksen","Harry Kane","1","2","5","6","33","7","15","19","20","23","10","France","England","Belgium","Colombia","Wales","South Korea","England","Belgium","England","Denmark","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Michel Vorm","Danny Rose","Kyle Walker-Peters","Erik Lamela","Victor Wanyama","Moussa Sissoko","Fernando Llorente","13","3","37","11","12","17","18","Netherlands","England","England","Argentina","Kenya","France","Spain","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","David De Gea","Phil Jones","Chris Smalling","Ashley Young","Antonio Valencia","Paul Pogba","Alexis Sánchez","Anthony Martial","Jesse Lingard","Nemanja Matic","Romelu Lukaku","1","4","12","18","25","6","7","11","14","31","9","Spain","England","England","England","Ecuador","France","Chile","France","England","Serbia","Belgium","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Sergio Romero","Marcos Rojo","Luke Shaw","Juan Mata","Ander Herrera","Marouane Fellaini","Marcus Rashford","20","5","23","8","21","27","19","Argentina","Argentina","England","Spain","Spain","Belgium","England"
"1","February","Wednesday","2017","AFC Bournemouth","Crystal Palace","0","2","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Artur Boruc","Simon Francis","Steve Cook","Bradley Smith","Adam Smith","Andrew Surman","Joshua King","Junior Stanislas","Ryan Fraser","Jack Wilshere","Benik Afobe","1","2","3","14","15","6","17","19","24","32","9","Poland","England","England","Australia","England","England","Norway","England","Scotland","England","The Democratic Republic Of Congo","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Ryan Allsop","Tyrone Mings","Dan Gosling","Marc Pugh","Harry Arter","Jordon Ibe","Callum Wilson","21","26","4","7","8","33","13","England","England","England","England","Ireland","England","England","3","4","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Wayne Hennessey","James Tomkins","Scott Dann","Damien Delaney","Joel Ward","Patrick van Aanholt","Yohan Cabaye","Jason Puncheon","Wilfried Zaha","Christian Benteke","James McArthur","13","5","6","27","2","3","7","42","11","17","18","Wales","England","England","Ireland","England","Netherlands","France","England","Cote D'Ivoire","Belgium","Scotland","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Julian Speroni","Ezekiel Fryers","Mathieu Flamini","Andros Townsend","Joe Ledley","Loïc Remy","Fraizer Campbell","1","19","4","10","16","8","9","Argentina","England","France","England","Wales","France","England"
"1","February","Wednesday","2017","Arsenal","Watford","1","2","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Petr Cech","Gabriel","Laurent Koscielny","Nacho Monreal","Shkodran Mustafi","Alexis Sánchez","Aaron Ramsey","Mesut Özil","Alex Iwobi","Francis Coquelin","Olivier Giroud","33","5","6","18","20","7","8","11","17","34","12","Czech Republic","Brazil","France","Spain","Germany","Chile","Wales","Germany","Nigeria","France","France","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","David Ospina","Héctor Bellerín","Kieran Gibbs","Ainsley Maitland-Niles","Alex Oxlade-Chamberlain","Theo Walcott","Lucas Pérez","13","24","3","55","15","14","9","Colombia","Spain","England","England","England","England","Spain","4","5","1","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Heurelho Gomes","Miguel Britos","Younes Kaboul","Sebastian Prödl","Craig Cathcart","Daryl Janmaat","Tom Cleverley","Valon Behrami","M'Baye Niang","Etienne Capoue","Troy Deeney","1","3","4","5","15","22","8","11","21","29","9","Brazil","Uruguay","France","Austria","Northern Ireland","Netherlands","England","Switzerland","Senegal","France","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Giedrius Arlauskis","Brandon Mason","Adrian Mariappa","Abdoulaye Doucouré","Ben Watson","Isaac Success","Stefano Okaka","34","32","6","16","23","10","33","Lithuania","England","Jamaica","France","England","Nigeria","Italy"
"1","February","Wednesday","2017","Burnley","Leicester City","1","0","4","4","2","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Tom Heaton","Matthew Lowton","Michael Keane","Ben Mee","Stephen Ward","Jeff Hendrick","Steven Defour","Joey Barton","George Boyd","Andre Gray","Ashley Barnes","1","2","5","6","23","13","16","19","21","7","10","England","England","England","England","Ireland","Ireland","Belgium","England","Scotland","England","Austria","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Forward","Paul Robinson","Jon Flanagan","James Tarkowski","Tendayi Darikwa","Johann Gudmundsson","Scott Arfield","Sam Vokes","17","4","26","27","25","37","9","England","England","England","Zimbabwe","Iceland","Canada","Wales","4","4","2","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Kasper Schmeichel","Danny Simpson","Wes Morgan","Robert Huth","Christian Fuchs","Daniel Drinkwater","Marc Albrighton","Wilfred Ndidi","Riyad Mahrez","Demarai Gray","Jamie Vardy","1","17","5","6","28","4","11","25","26","22","9","Denmark","England","Jamaica","Germany","Austria","England","England","Nigeria","Algeria","England","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Ron-Robert Zieler","Ben Chilwell","Yohan Benalouane","Andy King","Nampalys Mendy","Ahmed Musa","Shinji Okazaki","21","3","29","10","24","7","20","Germany","England","Tunisia","Wales","France","Nigeria","Japan"
"1","February","Wednesday","2017","Liverpool","Chelsea","1","1","4","3","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Simon Mignolet","Nathaniel Clyne","Dejan Lovren","James Milner","Joel Matip","Georginio Wijnaldum","Jordan Henderson","Emre Can","Roberto Firmino","Coutinho","Adam Lallana","22","2","6","7","32","5","14","23","11","10","20","Belgium","England","Croatia","England","Cameroon","Netherlands","England","Germany","Brazil","Brazil","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Loris Karius","Ragnar Klavan","Alberto Moreno","Sadio Mané","Lucas Leiva","Daniel Sturridge","Divock Origi","1","17","18","19","21","15","27","Germany","Estonia","Spain","Senegal","Brazil","England","Belgium","3","4","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Thibaut Courtois","Gary Cahill","César Azpilicueta","David Luiz","Marcos Alonso","N'Golo Kanté","Victor Moses","Nemanja Matic","Eden Hazard","Diego Costa","Willian","13","24","28","30","3","7","15","21","10","19","22","Belgium","England","Spain","Brazil","Spain","France","Nigeria","Serbia","Belgium","Spain","Brazil","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Asmir Begovic","Kurt Zouma","John Terry","Cesc Fàbregas","Nathaniel Chalobah","Pedro","Michy Batshuayi","1","5","26","4","29","11","23","Bosnia And Herzegovina","France","England","Spain","England","Spain","Belgium"
"1","February","Wednesday","2017","Middlesbrough","West Bromwich Albion","1","1","4","3","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Víctor Valdés","Fabio","Bernardo Espinosa","Ben Gibson","Antonio Barragán","Adam Clayton","Marten de Roon","Adam Forshaw","Cristhian Stuani","Álvaro Negredo","Adama Traoré","26","2","5","6","17","8","14","34","18","10","37","Spain","Brazil","Colombia","England","Spain","England","Netherlands","England","Uruguay","Spain","Spain","Goalkeeper","Defender","Midfielder","Midfielder","Forward","Forward","Forward","Dimitrios Konstantopoulos","Daniel Ayala","Grant Leadbitter","Stewart Downing","Viktor Fischer","Patrick Bamford","Rudy Gestede","1","4","7","19","11","20","29","Greece","Spain","England","England","Denmark","England","Benin","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Ben Foster","Allan Nyom","Chris Brunt","Gareth McAuley","Craig Dawson","Claudio Yacob","James Morrison","Matt Phillips","Nacer Chadli","Darren Fletcher","Salomón Rondón","1","2","11","23","25","5","7","10","22","24","9","England","Cameroon","Northern Ireland","Northern Ireland","England","Argentina","Scotland","Scotland","Belgium","Scotland","Venezuela","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Boaz Myhill","Jonas Olsson","Jake Livermore","James McClean","Jonathan Leko","Sam Field","Hal Robson-Kanu","13","3","8","14","45","47","4","Wales","Sweden","England","Ireland","England","England","Wales"
"1","February","Wednesday","2017","Sunderland","Tottenham Hotspur","0","0","3","5","2","0","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Vito Mannone","Jason Denayer","John O'Shea","Lamine Koné","Billy Jones","Sebastian Larsson","Jack Rodwell","Didier Ndong","Javier Manquillo","Fabio Borini","Jermain Defoe","1","4","16","23","2","7","8","17","21","9","18","Italy","Belgium","Ireland","Cote D'Ivoire","England","Sweden","England","Gabon","Spain","Italy","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Mika","Joleon Lescott","Donald Love","Steven Pienaar","George Honeyman","Adnan Januzaj","Lynden Gooch","12","15","22","20","39","44","46","Portugal","England","Scotland","South Africa","England","Belgium","United States","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Michel Vorm","Kyle Walker","Danny Rose","Toby Alderweireld","Eric Dier","Son Heung-Min","Victor Wanyama","Mousa Dembélé","Dele Alli","Christian Eriksen","Harry Kane","13","2","3","4","15","7","12","19","20","23","10","Netherlands","England","England","Belgium","England","South Korea","Kenya","Belgium","England","Denmark","England","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Forward","Pau López","Kevin Wimmer","Ben Davies","Cameron Carter-Vickers","Moussa Sissoko","Harry Winks","Vincent Janssen","30","27","33","38","17","29","9","Spain","Austria","Wales","United States","France","England","Netherlands"
"1","February","Wednesday","2017","Swansea City","Southampton","2","1","4","3","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Lukasz Fabianski","Martin Olsson","Federico Fernández","Alfie Mawson","Kyle Naughton","Leroy Fer","Tom Carroll","Jack Cork","Fernando Llorente","Wayne Routledge","Gylfi Sigurdsson","1","16","33","6","26","8","42","24","9","15","23","Poland","Sweden","Argentina","England","England","Netherlands","England","England","Spain","England","Iceland","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Kristoffer Nordfeldt","Jordi Amat","Angel Rangel","Ki Sung-yueng","Luciano Narsingh","Nathan Dyer","Borja Bastón","13","2","22","4","28","12","10","Sweden","Spain","Spain","South Korea","Netherlands","England","Spain","4","3","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Fraser Forster","Cédric Soares","Maya Yoshida","Ryan Bertrand","Jack Stephens","Jordy Clasie","Steven Davis","Oriol Romeu","Shane Long","Dusan Tadic","Nathan Redmond","1","2","3","21","24","4","8","14","7","11","22","England","Portugal","Japan","England","England","Netherlands","Northern Ireland","Spain","Ireland","Serbia","England","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Stuart Taylor","Florin Gardos","Harrison Reed","Sofiane Boufal","Pierre-Emile Højbjerg","Sam McQueen","Josh Sims","28","5","18","19","23","38","39","England","Romania","England","Morocco","Denmark","England","England"
"1","January","Monday","2018","Brighton and Hove Albion","AFC Bournemouth","2","2","4","4","1","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Mat Ryan","Shane Duffy","Lewis Dunk","Ezequiel Schelotto","Markus Suttner","Dale Stephens","Anthony Knockaert","José Izquierdo","Davy Pröpper","Pascal Groß","Glenn Murray","1","22","5","21","29","6","11","19","24","13","17","Australia","Ireland","England","Italy","Austria","England","France","Colombia","Netherlands","Germany","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Tim Krul","Bruno","Connor Goldson","Beram Kayal","Solly March","Tomer Hemed","Isaiah Brown","26","2","18","7","20","10","37","Netherlands","Spain","England","Israel","England","Israel","England","4","4","2","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Asmir Begovic","Simon Francis","Steve Cook","Charlie Daniels","Adam Smith","Marc Pugh","Harry Arter","Jordon Ibe","Lewis Cook","Benik Afobe","Callum Wilson","27","2","3","11","15","7","8","33","16","9","13","Bosnia And Herzegovina","England","England","England","England","England","Ireland","England","England","The Democratic Republic Of Congo","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Artur Boruc","Nathan Aké","Jack Simpson","Dan Gosling","Andrew Surman","Lys Mousset","Matt Butcher","1","5","42","4","6","31","36","Poland","Netherlands","England","England","England","France","England"
