"match_date_weekday_id","match_date_day","match_date_month_id","match_date_year","away_team_name_id","home_team_name_id","home_position","home_won","home_drawn","home_lost","home_avg_goal","home_avg_conceded","home_change_created","home_clean_sheet","away_avg_conceded","away_avg_goal","away_change_created","away_clean_sheet","away_drawn","away_lost","away_position","away_won","season","home_team_goal","away_team_goal"
7,"30",12,"2007",32,23,"15","11","6","21","0.95","1.55","","7","1.42","0.95","","12","10","19","16","9","200708","3","1"
7,"30",12,"2007",33,37,"20","1","8","29","0.53","2.34","","3","1.26","1.32","","8","13","10","7","15","200708","1","2"
1,"31",12,"2007",7,13,"9","15","10","13","1.18","1.39","","11","0.74","1.76","","18","13","4","4","21","200708","0","0"
2,"4",12,"2007",14,16,"1","27","6","5","2.11","0.58","","21","1.58","1","","7","12","18","17","8","200708","2","0"
4,"6",12,"2007",20,22,"12","11","10","17","1.18","1.71","","8","0.82","1.95","","15","11","3","3","24","200708","1","1"
6,"8",12,"2007",36,28,"6","16","12","10","1.87","1.34","","9","1.05","1.26","","16","9","13","8","16","200708","1","3"
7,"9",12,"2007",23,4,"2","25","10","3","1.71","0.68","","21","1.55","0.95","","7","6","21","15","11","200708","2","0"
7,"9",12,"2007",14,11,"5","19","8","11","1.45","0.87","","14","1.58","1","","7","12","18","17","8","200708","3","0"
7,"9",12,"2007",20,25,"13","10","12","16","1.13","1.39","","8","0.82","1.95","","15","11","3","3","24","200708","2","1"
7,"9",12,"2007",34,22,"12","11","10","17","1.18","1.71","","8","1.63","1.21","","3","11","19","19","8","200708","2","1"
7,"9",12,"2007",37,16,"1","27","6","5","2.11","0.58","","21","2.34","0.53","","3","8","29","20","1","200708","4","1"
7,"9",12,"2007",7,31,"18","10","6","22","1.08","1.74","","8","0.74","1.76","","18","13","4","4","21","200708","3","1"
2,"1",1,"2008",4,14,"17","8","12","18","1","1.58","","7","0.68","1.71","","21","10","3","2","25","200708","1","2"
7,"13",1,"2008",14,10,"10","13","10","15","1.11","1.32","","8","1.58","1","","7","12","18","17","8","200708","2","1"
7,"13",1,"2008",7,25,"13","10","12","16","1.13","1.39","","8","0.74","1.76","","18","13","4","4","21","200708","1","1"
7,"13",1,"2008",22,16,"1","27","6","5","2.11","0.58","","21","1.71","1.18","","8","10","17","12","11","200708","6","0"
7,"13",1,"2008",31,28,"6","16","12","10","1.87","1.34","","9","1.74","1.08","","8","6","22","18","10","200708","3","1"
7,"13",1,"2008",34,20,"3","24","11","3","1.95","0.82","","15","1.63","1.21","","3","11","19","19","8","200708","1","1"
7,"13",1,"2008",5,4,"2","25","10","3","1.71","0.68","","21","1.61","1.74","","9","13","14","11","11","200708","2","0"
7,"13",1,"2008",36,23,"15","11","6","21","0.95","1.55","","7","1.05","1.26","","16","9","13","8","16","200708","2","0"
7,"13",1,"2008",13,11,"5","19","8","11","1.45","0.87","","14","1.39","1.18","","11","10","13","9","15","200708","1","0"
7,"13",1,"2008",30,37,"20","1","8","29","0.53","2.34","","3","1.34","0.89","","12","10","18","14","10","200708","0","1"
1,"14",1,"2008",33,32,"16","9","10","19","0.95","1.42","","12","1.26","1.32","","8","13","10","7","15","200708","1","2"
15,"2",1,"2008",36,31,"18","10","6","22","1.08","1.74","","8","1.05","1.26","","16","9","13","8","16","200708","0","2"
15,"2",1,"2008",11,25,"13","10","12","16","1.13","1.39","","8","0.87","1.45","","14","8","11","5","19","200708","0","2"
15,"2",1,"2008",34,16,"1","27","6","5","2.11","0.58","","21","1.63","1.21","","3","11","19","19","8","200708","1","0"
15,"2",1,"2008",5,28,"6","16","12","10","1.87","1.34","","9","1.61","1.74","","9","13","14","11","11","200708","2","1"
15,"2",1,"2008",10,20,"3","24","11","3","1.95","0.82","","15","1.32","1.11","","8","10","15","10","13","200708","2","0"
7,"20",1,"2008",4,34,"19","8","11","19","1.21","1.63","","3","0.68","1.71","","21","10","3","2","25","200708","0","1"
7,"20",1,"2008",11,30,"14","10","10","18","0.89","1.34","","12","0.87","1.45","","14","8","11","5","19","200708","1","2"
7,"20",1,"2008",16,31,"18","10","6","22","1.08","1.74","","8","0.58","2.11","","21","6","5","1","27","200708","0","2"
7,"20",1,"2008",23,5,"11","11","13","14","1.74","1.61","","9","1.55","0.95","","7","6","21","15","11","200708","2","0"
7,"20",1,"2008",25,33,"7","15","13","10","1.32","1.26","","8","1.39","1.13","","8","12","16","13","10","200708","1","1"
7,"20",1,"2008",37,36,"8","16","9","13","1.26","1.05","","16","2.34","0.53","","3","8","29","20","1","200708","3","1"
7,"20",1,"2008",32,22,"12","11","10","17","1.18","1.71","","8","1.42","0.95","","12","10","19","16","9","200708","0","0"
7,"20",1,"2008",20,14,"17","8","12","18","1","1.58","","7","0.82","1.95","","15","11","3","3","24","200708","0","3"
1,"21",1,"2008",10,13,"9","15","10","13","1.18","1.39","","11","1.32","1.11","","8","10","15","10","13","200708","1","1"
2,"22",1,"2008",28,7,"4","21","13","4","1.76","0.74","","18","1.34","1.87","","9","12","10","6","16","200708","2","2"
7,"27",1,"2008",33,28,"6","16","12","10","1.87","1.34","","9","1.26","1.32","","8","13","10","7","15","200708","1","1"
4,"3",1,"2008",30,7,"4","21","13","4","1.76","0.74","","18","1.34","0.89","","12","10","18","14","10","200708","1","1"
4,"3",1,"2008",23,33,"7","15","13","10","1.32","1.26","","8","1.55","0.95","","7","6","21","15","11","200708","1","0"
4,"3",1,"2008",13,22,"12","11","10","17","1.18","1.71","","8","1.39","1.18","","11","10","13","9","15","200708","0","2"
4,"3",1,"2008",37,32,"16","9","10","19","0.95","1.42","","12","2.34","0.53","","3","8","29","20","1","200708","1","0"
15,"30",1,"2008",22,20,"3","24","11","3","1.95","0.82","","15","1.71","1.18","","8","10","17","12","11","200708","3","0"
15,"30",1,"2008",14,32,"16","9","10","19","0.95","1.42","","12","1.58","1","","7","12","18","17","8","200708","0","0"
15,"30",1,"2008",30,25,"13","10","12","16","1.13","1.39","","8","1.34","0.89","","12","10","18","14","10","200708","1","0"
15,"30",1,"2008",34,23,"15","11","6","21","0.95","1.55","","7","1.63","1.21","","3","11","19","19","8","200708","2","0"
4,"31",1,"2008",7,10,"10","13","10","15","1.11","1.32","","8","0.74","1.76","","18","13","4","4","21","200708","1","0"
4,"31",1,"2008",5,11,"5","19","8","11","1.45","0.87","","14","1.61","1.74","","9","13","14","11","11","200708","0","0"
4,"31",1,"2008",36,16,"1","27","6","5","2.11","0.58","","21","1.05","1.26","","16","9","13","8","16","200708","2","0"
4,"31",1,"2008",31,4,"2","25","10","3","1.71","0.68","","21","1.74","1.08","","8","6","22","18","10","200708","1","0"
4,"31",1,"2008",13,37,"20","1","8","29","0.53","2.34","","3","1.39","1.18","","11","10","13","9","15","200708","1","1"
7,"10",2,"2008",14,25,"13","10","12","16","1.13","1.39","","8","1.58","1","","7","12","18","17","8","200708","1","0"
7,"10",2,"2008",30,23,"15","11","6","21","0.95","1.55","","7","1.34","0.89","","12","10","18","14","10","200708","2","0"
7,"10",2,"2008",31,11,"5","19","8","11","1.45","0.87","","14","1.74","1.08","","8","6","22","18","10","200708","1","0"
7,"10",2,"2008",34,10,"10","13","10","15","1.11","1.32","","8","1.63","1.21","","3","11","19","19","8","200708","1","1"
7,"10",2,"2008",5,37,"20","1","8","29","0.53","2.34","","3","1.61","1.74","","9","13","14","11","11","200708","0","3"
7,"10",2,"2008",36,32,"16","9","10","19","0.95","1.42","","12","1.05","1.26","","16","9","13","8","16","200708","0","1"
7,"10",2,"2008",13,16,"1","27","6","5","2.11","0.58","","21","1.39","1.18","","11","10","13","9","15","200708","1","2"
1,"11",2,"2008",7,4,"2","25","10","3","1.71","0.68","","21","0.74","1.76","","18","13","4","4","21","200708","0","0"
2,"12",2,"2008",33,20,"3","24","11","3","1.95","0.82","","15","1.26","1.32","","8","13","10","7","15","200708","2","0"
6,"2",2,"2008",20,13,"9","15","10","13","1.18","1.39","","11","0.82","1.95","","15","11","3","3","24","200708","1","3"
6,"23",2,"2008",20,34,"19","8","11","19","1.21","1.63","","3","0.82","1.95","","15","11","3","3","24","200708","2","2"
7,"24",2,"2008",10,14,"17","8","12","18","1","1.58","","7","1.32","1.11","","8","10","15","10","13","200708","0","1"
7,"24",2,"2008",25,7,"4","21","13","4","1.76","0.74","","18","1.39","1.13","","8","12","16","13","10","200708","3","2"
7,"24",2,"2008",37,30,"14","10","10","18","0.89","1.34","","12","2.34","0.53","","3","8","29","20","1","200708","2","0"
7,"24",2,"2008",28,31,"18","10","6","22","1.08","1.74","","8","1.34","1.87","","9","12","10","6","16","200708","1","2"
7,"24",2,"2008",16,22,"12","11","10","17","1.18","1.71","","8","0.58","2.11","","21","6","5","1","27","200708","1","5"
7,"24",2,"2008",23,36,"8","16","9","13","1.26","1.05","","16","1.55","0.95","","7","6","21","15","11","200708","1","0"
1,"25",2,"2008",32,33,"7","15","13","10","1.32","1.26","","8","1.42","0.95","","12","10","19","16","9","200708","4","1"
2,"26",2,"2008",11,13,"9","15","10","13","1.18","1.39","","11","0.87","1.45","","14","8","11","5","19","200708","0","2"
7,"3",2,"2008",11,33,"7","15","13","10","1.32","1.26","","8","0.87","1.45","","14","8","11","5","19","200708","0","0"
7,"3",2,"2008",25,22,"12","11","10","17","1.18","1.71","","8","1.39","1.13","","8","12","16","13","10","200708","1","1"
7,"3",2,"2008",23,7,"4","21","13","4","1.76","0.74","","18","1.55","0.95","","7","6","21","15","11","200708","3","0"
7,"3",2,"2008",37,34,"19","8","11","19","1.21","1.63","","3","2.34","0.53","","3","8","29","20","1","200708","1","1"
7,"3",2,"2008",4,36,"8","16","9","13","1.26","1.05","","16","0.68","1.71","","21","10","3","2","25","200708","1","1"
7,"3",2,"2008",32,31,"18","10","6","22","1.08","1.74","","8","1.42","0.95","","12","10","19","16","9","200708","0","2"
7,"3",2,"2008",16,5,"11","11","13","14","1.74","1.61","","9","0.58","2.11","","21","6","5","1","27","200708","1","1"
7,"3",2,"2008",10,30,"14","10","10","18","0.89","1.34","","12","1.32","1.11","","8","10","15","10","13","200708","1","0"
1,"4",2,"2008",28,14,"17","8","12","18","1","1.58","","7","1.34","1.87","","9","12","10","6","16","200708","2","1"
6,"9",2,"2008",22,28,"6","16","12","10","1.87","1.34","","9","1.71","1.18","","8","10","17","12","11","200708","4","1"
1,"10",3,"2008",20,30,"14","10","10","18","0.89","1.34","","12","0.82","1.95","","15","11","3","3","24","200708","0","0"
1,"10",3,"2008",11,23,"15","11","6","21","0.95","1.55","","7","0.87","1.45","","14","8","11","5","19","200708","0","1"
1,"10",3,"2008",10,5,"11","11","13","14","1.74","1.61","","9","1.32","1.11","","8","10","15","10","13","200708","4","0"
4,"13",3,"2008",37,4,"2","25","10","3","1.71","0.68","","21","2.34","0.53","","3","8","29","20","1","200708","6","1"
4,"13",3,"2008",25,28,"6","16","12","10","1.87","1.34","","9","1.39","1.13","","8","12","16","13","10","200708","1","1"
4,"13",3,"2008",34,36,"8","16","9","13","1.26","1.05","","16","1.63","1.21","","3","11","19","19","8","200708","4","2"
7,"16",3,"2008",28,36,"8","16","9","13","1.26","1.05","","16","1.34","1.87","","9","12","10","6","16","200708","2","0"
7,"16",3,"2008",11,14,"17","8","12","18","1","1.58","","7","0.87","1.45","","14","8","11","5","19","200708","1","0"
7,"16",3,"2008",25,20,"3","24","11","3","1.95","0.82","","15","1.39","1.13","","8","12","16","13","10","200708","1","1"
7,"16",3,"2008",33,10,"10","13","10","15","1.11","1.32","","8","1.26","1.32","","8","13","10","7","15","200708","2","1"
7,"16",3,"2008",16,37,"20","1","8","29","0.53","2.34","","3","0.58","2.11","","21","6","5","1","27","200708","0","1"
7,"16",3,"2008",4,23,"15","11","6","21","0.95","1.55","","7","0.68","1.71","","21","10","3","2","25","200708","0","1"
7,"16",3,"2008",31,7,"4","21","13","4","1.76","0.74","","18","1.74","1.08","","8","6","22","18","10","200708","2","1"
1,"17",3,"2008",32,30,"14","10","10","18","0.89","1.34","","12","1.42","0.95","","12","10","19","16","9","200708","1","0"
1,"17",3,"2008",5,13,"9","15","10","13","1.18","1.39","","11","1.61","1.74","","9","13","14","11","11","200708","2","1"
2,"18",3,"2008",22,34,"19","8","11","19","1.21","1.63","","3","1.71","1.18","","8","10","17","12","11","200708","1","1"
7,"2",3,"2008",4,10,"10","13","10","15","1.11","1.32","","8","0.68","1.71","","21","10","3","2","25","200708","0","4"
7,"2",3,"2008",5,34,"19","8","11","19","1.21","1.63","","3","1.61","1.74","","9","13","14","11","11","200708","4","1"
7,"2",3,"2008",33,22,"12","11","10","17","1.18","1.71","","8","1.26","1.32","","8","13","10","7","15","200708","0","1"
7,"2",3,"2008",7,32,"16","9","10","19","0.95","1.42","","12","0.74","1.76","","18","13","4","4","21","200708","1","3"
7,"2",3,"2008",30,13,"9","15","10","13","1.18","1.39","","11","1.34","0.89","","12","10","18","14","10","200708","0","0"
7,"2",3,"2008",31,25,"13","10","12","16","1.13","1.39","","8","1.74","1.08","","8","6","22","18","10","200708","0","1"
7,"2",3,"2008",16,14,"17","8","12","18","1","1.58","","7","0.58","2.11","","21","6","5","1","27","200708","0","3"
7,"2",3,"2008",28,20,"3","24","11","3","1.95","0.82","","15","1.34","1.87","","9","12","10","6","16","200708","1","1"
7,"2",3,"2008",23,37,"20","1","8","29","0.53","2.34","","3","1.55","0.95","","7","6","21","15","11","200708","0","0"
4,"20",3,"2008",4,5,"11","11","13","14","1.74","1.61","","9","0.68","1.71","","21","10","3","2","25","200708","4","4"
4,"20",3,"2008",32,16,"1","27","6","5","2.11","0.58","","21","1.42","0.95","","12","10","19","16","9","200708","2","0"
6,"22",3,"2008",36,5,"11","11","13","14","1.74","1.61","","9","1.05","1.26","","16","9","13","8","16","200708","2","0"
7,"23",3,"2008",34,31,"18","10","6","22","1.08","1.74","","8","1.63","1.21","","3","11","19","19","8","200708","2","1"
7,"23",3,"2008",7,16,"1","27","6","5","2.11","0.58","","21","0.74","1.76","","18","13","4","4","21","200708","3","0"
7,"23",3,"2008",10,11,"5","19","8","11","1.45","0.87","","14","1.32","1.11","","8","10","15","10","13","200708","1","1"
7,"23",3,"2008",23,28,"6","16","12","10","1.87","1.34","","9","1.55","0.95","","7","6","21","15","11","200708","0","1"
7,"23",3,"2008",30,33,"7","15","13","10","1.32","1.26","","8","1.34","0.89","","12","10","18","14","10","200708","3","1"
7,"23",3,"2008",13,32,"16","9","10","19","0.95","1.42","","12","1.39","1.18","","11","10","13","9","15","200708","0","0"
7,"23",3,"2008",37,25,"13","10","12","16","1.13","1.39","","8","2.34","0.53","","3","8","29","20","1","200708","1","0"
7,"23",3,"2008",14,22,"12","11","10","17","1.18","1.71","","8","1.58","1","","7","12","18","17","8","200708","2","0"
1,"24",3,"2008",20,4,"2","25","10","3","1.71","0.68","","21","0.82","1.95","","15","11","3","3","24","200708","2","1"
1,"3",3,"2008",36,11,"5","19","8","11","1.45","0.87","","14","1.05","1.26","","16","9","13","8","16","200708","3","1"
7,"30",3,"2008",22,5,"11","11","13","14","1.74","1.61","","9","1.71","1.18","","8","10","17","12","11","200708","1","4"
7,"30",3,"2008",10,23,"15","11","6","21","0.95","1.55","","7","1.32","1.11","","8","10","15","10","13","200708","2","1"
7,"30",3,"2008",28,16,"1","27","6","5","2.11","0.58","","21","1.34","1.87","","9","12","10","6","16","200708","4","0"
7,"30",3,"2008",30,36,"8","16","9","13","1.26","1.05","","16","1.34","0.89","","12","10","18","14","10","200708","2","0"
7,"30",3,"2008",14,37,"20","1","8","29","0.53","2.34","","3","1.58","1","","7","12","18","17","8","200708","2","2"
7,"30",3,"2008",20,32,"16","9","10","19","0.95","1.42","","12","0.82","1.95","","15","11","3","3","24","200708","2","3"
7,"30",3,"2008",13,34,"19","8","11","19","1.21","1.63","","3","1.39","1.18","","11","10","13","9","15","200708","3","1"
7,"30",3,"2008",25,4,"2","25","10","3","1.71","0.68","","21","1.39","1.13","","8","12","16","13","10","200708","1","0"
7,"30",3,"2008",33,31,"18","10","6","22","1.08","1.74","","8","1.26","1.32","","8","13","10","7","15","200708","0","0"
1,"31",3,"2008",11,7,"4","21","13","4","1.76","0.74","","18","0.87","1.45","","14","8","11","5","19","200708","1","0"
4,"6",3,"2008",10,7,"4","21","13","4","1.76","0.74","","18","1.32","1.11","","8","10","15","10","13","200708","4","0"
7,"9",3,"2008",14,33,"7","15","13","10","1.32","1.26","","8","1.58","1","","7","12","18","17","8","200708","1","1"
7,"9",3,"2008",22,7,"4","21","13","4","1.76","0.74","","18","1.71","1.18","","8","10","17","12","11","200708","3","0"
7,"9",3,"2008",13,31,"18","10","6","22","1.08","1.74","","8","1.39","1.18","","11","10","13","9","15","200708","2","0"
6,"12",4,"2008",13,23,"15","11","6","21","0.95","1.55","","7","1.39","1.18","","11","10","13","9","15","200708","1","2"
6,"12",4,"2008",10,32,"16","9","10","19","0.95","1.42","","12","1.32","1.11","","8","10","15","10","13","200708","1","0"
6,"12",4,"2008",25,5,"11","11","13","14","1.74","1.61","","9","1.39","1.13","","8","12","16","13","10","200708","1","1"
6,"12",4,"2008",11,34,"19","8","11","19","1.21","1.63","","3","0.87","1.45","","14","8","11","5","19","200708","1","1"
6,"12",4,"2008",14,31,"18","10","6","22","1.08","1.74","","8","1.58","1","","7","12","18","17","8","200708","0","2"
6,"12",4,"2008",28,37,"20","1","8","29","0.53","2.34","","3","1.34","1.87","","9","12","10","6","16","200708","0","6"
7,"13",4,"2008",22,36,"8","16","9","13","1.26","1.05","","16","1.71","1.18","","8","10","17","12","11","200708","0","0"
7,"13",4,"2008",33,7,"4","21","13","4","1.76","0.74","","18","1.26","1.32","","8","13","10","7","15","200708","3","1"
1,"14",4,"2008",20,16,"1","27","6","5","2.11","0.58","","21","0.82","1.95","","15","11","3","3","24","200708","2","1"
2,"15",4,"2008",30,4,"2","25","10","3","1.71","0.68","","21","1.34","0.89","","12","10","18","14","10","200708","1","1"
5,"18",4,"2008",4,11,"5","19","8","11","1.45","0.87","","14","0.68","1.71","","21","10","3","2","25","200708","0","1"
6,"19",4,"2008",7,14,"17","8","12","18","1","1.58","","7","0.74","1.76","","18","13","4","4","21","200708","0","2"
6,"19",4,"2008",32,25,"13","10","12","16","1.13","1.39","","8","1.42","0.95","","12","10","19","16","9","200708","0","1"
6,"19",4,"2008",37,10,"10","13","10","15","1.11","1.32","","8","2.34","0.53","","3","8","29","20","1","200708","2","1"
6,"19",4,"2008",5,30,"14","10","10","18","0.89","1.34","","12","1.61","1.74","","9","13","14","11","11","200708","1","1"
